location_id,city,state,country,postal_code,region,market
509,Ravenna,Emilia-Romagna,Italy,,South,EU
510,Basel,Basel-Stadt,Switzerland,,Central,EU
511,Matola,Maputo,Mozambique,,Africa,Africa
512,Poitiers,Poitou-Charentes,France,,Central,EU
513,Seoul,Seoul,South Korea,,North Asia,APAC
514,Mulhouse,Alsace,France,,Central,EU
515,Milan,Lombardy,Italy,,South,EU
516,Kota Kinabalu,Sabah,Malaysia,,Southeast Asia,APAC
517,Denver,Colorado,United States,80219.0,West,US
518,Uberaba,Minas Gerais,Brazil,,South,LATAM
519,Rueil-Malmaison,Ile-de-France,France,,Central,EU
520,Crawley,England,United Kingdom,,North,EU
521,Makurdi,Benue,Nigeria,,Africa,Africa
522,Tallinn,Harjumaa,Estonia,,EMEA,EMEA
523,Swansea,Wales,United Kingdom,,North,EU
524,Paranaguá,Parana,Brazil,,South,LATAM
525,Samarinda,Kalimantan Timur,Indonesia,,Southeast Asia,APAC
526,Vijayawada,Andhra Pradesh,India,,Central Asia,APAC
527,Bandirma,Balikesir,Turkey,,EMEA,EMEA
528,Gagnoa,Fromager,Cote d'Ivoire,,Africa,Africa
529,Tegucigalpa,Francisco Morazán,Honduras,,Central,LATAM
530,Villiers-le-Bel,Ile-de-France,France,,Central,EU
531,Brampton,Ontario,Canada,,Canada,Canada
532,Columbia,Maryland,United States,21044.0,East,US
533,Tlaquepaque,Jalisco,Mexico,,North,LATAM
534,Saint-Denis,Ile-de-France,France,,Central,EU
535,Mangalore,Karnataka,India,,Central Asia,APAC
536,Sancti Spíritus,Sancti Spíritus,Cuba,,Caribbean,LATAM
537,Indaial,Santa Catarina,Brazil,,South,LATAM
538,Bergen,Hordaland,Norway,,North,EU
539,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
540,Lucerne,Lucerne,Switzerland,,Central,EU
541,Fernando de la Mora,Central,Paraguay,,South,LATAM
542,Noblesville,Indiana,United States,46060.0,Central,US
543,Malayer,Hamadan,Iran,,EMEA,EMEA
544,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,,Africa,Africa
545,Gwalior,Madhya Pradesh,India,,Central Asia,APAC
546,Luoyang,Fujian,China,,North Asia,APAC
547,Southend-on-Sea,England,United Kingdom,,North,EU
548,Thionville,Lorraine,France,,Central,EU
549,Srinagar,Jammu and Kashmir,India,,Central Asia,APAC
550,Allahabad,Uttar Pradesh,India,,Central Asia,APAC
551,Bekasi,Jawa Barat,Indonesia,,Southeast Asia,APAC
552,Daloa,Haut-Sassandra,Cote d'Ivoire,,Africa,Africa
553,Saltillo,Coahuila,Mexico,,North,LATAM
554,Anaheim,California,United States,92804.0,West,US
555,Woking,England,United Kingdom,,North,EU
556,Baguio City,Cordillera,Philippines,,Southeast Asia,APAC
557,Magnitogorsk,Chelyabinsk,Russia,,EMEA,EMEA
558,Varanasi,Uttar Pradesh,India,,Central Asia,APAC
559,Serra,Espírito Santo,Brazil,,South,LATAM
560,Florence,Tuscany,Italy,,South,EU
561,Raleigh,North Carolina,United States,27604.0,South,US
562,Pescara,Abruzzi,Italy,,South,EU
563,Warwick,Rhode Island,United States,2886.0,East,US
564,Chittagong,Chittagong,Bangladesh,,Central Asia,APAC
565,Monclova,Coahuila,Mexico,,North,LATAM
566,Worthing,England,United Kingdom,,North,EU
567,Lençóis Paulista,São Paulo,Brazil,,South,LATAM
568,Coffs Harbour,New South Wales,Australia,,Oceania,APAC
569,Baghdad,Baghdad,Iraq,,EMEA,EMEA
570,San Severo,Apulia,Italy,,South,EU
571,San Luis,San Luis,Argentina,,South,LATAM
572,Guangzhou,Guangdong,China,,North Asia,APAC
573,Tiruppur,Tamil Nadu,India,,Central Asia,APAC
574,San Luis Potosí,San Luis Potosí,Mexico,,North,LATAM
575,Chicago,Illinois,United States,60653.0,Central,US
576,Le Chesnay,Ile-de-France,France,,Central,EU
577,Prague,Prague,Czech Republic,,EMEA,EMEA
578,Lansing,Michigan,United States,48911.0,Central,US
579,Dieppe,Upper Normandy,France,,Central,EU
580,Gap,Provence-Alpes-Côte d'Azur,France,,Central,EU
581,Redlands,California,United States,92374.0,West,US
582,Shuangcheng,Heilongjiang,China,,North Asia,APAC
583,Bangui,Bangui,Central African Republic,,Africa,Africa
584,Hastings,Hawke's Bay,New Zealand,,Oceania,APAC
585,Oakland,California,United States,94601.0,West,US
586,Irapuato,Guanajuato,Mexico,,North,LATAM
587,Xinyi,Guangdong,China,,North Asia,APAC
588,Bhilwara,Rajasthan,India,,Central Asia,APAC
589,Antwerp,Antwerp,Belgium,,Central,EU
590,Orange,New South Wales,Australia,,Oceania,APAC
591,Napier,Hawke's Bay,New Zealand,,Oceania,APAC
592,Torreón,Coahuila,Mexico,,North,LATAM
593,Noda,Chiba,Japan,,North Asia,APAC
594,Porto-Novo,Ouémé,Benin,,Africa,Africa
595,Outreau,Nord-Pas-de-Calais,France,,Central,EU
596,Burlington,Vermont,United States,5408.0,East,US
597,Muskogee,Oklahoma,United States,74403.0,Central,US
598,Bourg-en-Bresse,Rhône-Alpes,France,,Central,EU
599,Americana,São Paulo,Brazil,,South,LATAM
600,Kashan,Esfahan,Iran,,EMEA,EMEA
601,Sunbury,Victoria,Australia,,Oceania,APAC
602,Herford,North Rhine-Westphalia,Germany,,Central,EU
603,Chesapeake,Virginia,United States,23320.0,South,US
604,Cairns,Queensland,Australia,,Oceania,APAC
605,L'viv,L'viv,Ukraine,,EMEA,EMEA
606,Oslo,Oslo,Norway,,North,EU
607,Arbil,Arbil,Iraq,,EMEA,EMEA
608,Des Moines,Washington,United States,98198.0,West,US
609,Bradford,England,United Kingdom,,North,EU
610,San Pedro de Macorís,San Pedro de Macorís,Dominican Republic,,Caribbean,LATAM
611,Estelí,Estelí,Nicaragua,,Central,LATAM
612,San Sebastian,Basque Country,Spain,,South,EU
613,Schiltigheim,Alsace,France,,Central,EU
614,Milwaukee,Wisconsin,United States,53209.0,Central,US
615,Consolación del Sur,Pinar del Río,Cuba,,Caribbean,LATAM
616,Tangier,Tanger-Tétouan,Morocco,,Africa,Africa
617,Oruro,Oruro,Bolivia,,South,LATAM
618,Munich,Bavaria,Germany,,Central,EU
619,Malegaon,Maharashtra,India,,Central Asia,APAC
620,Euskirchen,North Rhine-Westphalia,Germany,,Central,EU
621,Sakai,Gunma,Japan,,North Asia,APAC
622,Blagoveshchensk,Amur,Russia,,EMEA,EMEA
623,Tijuana,Baja California,Mexico,,North,LATAM
624,Philadelphia,Pennsylvania,United States,19143.0,East,US
625,Hyderabad,Telangana,India,,Central Asia,APAC
626,Villeneuve-Saint-Georges,Ile-de-France,France,,Central,EU
627,Takasaki,Gunma,Japan,,North Asia,APAC
628,Bhilai,Chhattisgarh,India,,Central Asia,APAC
629,Santa Barbara,California,United States,93101.0,West,US
630,Rochester,New York,United States,14609.0,East,US
631,Durres,Durrës,Albania,,EMEA,EMEA
632,Frankfurt,Hesse,Germany,,Central,EU
633,Anqing,Anhui,China,,North Asia,APAC
634,Victoria,Tamaulipas,Mexico,,North,LATAM
635,San Gabriel,California,United States,91776.0,West,US
636,Copiapó,Atacama,Chile,,South,LATAM
637,Cincinnati,Ohio,United States,45231.0,East,US
638,Ensenada,Baja California,Mexico,,North,LATAM
639,La Romana,La Romana,Dominican Republic,,Caribbean,LATAM
640,Fort-de-France,Martinique,Martinique,,Caribbean,LATAM
641,Kingswood,England,United Kingdom,,North,EU
642,Trier,Rhineland-Palatinate,Germany,,Central,EU
643,Leeds,England,United Kingdom,,North,EU
644,Luoyang,Guangdong,China,,North Asia,APAC
645,Petrópolis,Rio de Janeiro,Brazil,,South,LATAM
646,Vantaa,Uusimaa,Finland,,North,EU
647,Watertown,New York,United States,13601.0,East,US
648,Noisy-le-Grand,Ile-de-France,France,,Central,EU
649,Homs,Hims,Syria,,EMEA,EMEA
650,Liaoyang,Liaoning,China,,North Asia,APAC
651,Fayetteville,North Carolina,United States,28314.0,South,US
652,Araguaína,Tocantins,Brazil,,South,LATAM
653,Denpasar,Bali,Indonesia,,Southeast Asia,APAC
654,Toulon,Provence-Alpes-Côte d'Azur,France,,Central,EU
655,Pune,Maharashtra,India,,Central Asia,APAC
656,Tucson,Arizona,United States,85705.0,West,US
657,Miami,Florida,United States,33180.0,South,US
658,Goyang,Gyeonggi,South Korea,,North Asia,APAC
659,Kalyan,Maharashtra,India,,Central Asia,APAC
660,Khulna,Khulna,Bangladesh,,Central Asia,APAC
661,Avadi,Tamil Nadu,India,,Central Asia,APAC
662,Semarang,Jawa Tengah,Indonesia,,Southeast Asia,APAC
663,Stuttgart,Baden-Württemberg,Germany,,Central,EU
664,Chelyabinsk,Chelyabinsk,Russia,,EMEA,EMEA
665,Zhanjiang,Guangdong,China,,North Asia,APAC
666,Greenville,North Carolina,United States,27834.0,South,US
667,Yueyang,Hunan,China,,North Asia,APAC
668,Pueblo,Colorado,United States,81001.0,West,US
669,Reutlingen,Baden-Württemberg,Germany,,Central,EU
670,Arras,Nord-Pas-de-Calais,France,,Central,EU
671,Matsudo,Chiba,Japan,,North Asia,APAC
672,Bayamo,Granma,Cuba,,Caribbean,LATAM
673,Reynosa,Tamaulipas,Mexico,,North,LATAM
674,Chester,England,United Kingdom,,North,EU
675,Rostock,Mecklenburg-Vorpommern,Germany,,Central,EU
676,Namur,Namur,Belgium,,Central,EU
677,Aachen,North Rhine-Westphalia,Germany,,Central,EU
678,Rasht,Gilan,Iran,,EMEA,EMEA
679,Grajaú,Maranhão,Brazil,,South,LATAM
680,Koshigaya,Saitama,Japan,,North Asia,APAC
681,Beirut,Beirut,Lebanon,,EMEA,EMEA
682,Huelva,Andalusía,Spain,,South,EU
683,Hefei,Anhui,China,,North Asia,APAC
684,Louisville,Kentucky,United States,40214.0,South,US
685,Valenzuela,National Capital,Philippines,,Southeast Asia,APAC
686,Thanjavur,Tamil Nadu,India,,Central Asia,APAC
687,Tegal,Jawa Tengah,Indonesia,,Southeast Asia,APAC
688,Kitchener,Ontario,Canada,,Canada,Canada
689,Sevran,Ile-de-France,France,,Central,EU
690,Hastings,England,United Kingdom,,North,EU
691,Halmstad,Halland,Sweden,,North,EU
692,Amstelveen,North Holland,Netherlands,,Central,EU
693,Portici,Campania,Italy,,South,EU
694,Toledo,Ohio,United States,43615.0,East,US
695,Sparks,Nevada,United States,89431.0,West,US
696,Murray Bridge,South Australia,Australia,,Oceania,APAC
697,Tengzhou,Shandong,China,,North Asia,APAC
698,Bagneux,Ile-de-France,France,,Central,EU
699,Balikpapan,Kalimantan Timur,Indonesia,,Southeast Asia,APAC
700,Bhatinda,Punjab,India,,Central Asia,APAC
701,Poza Rica de Hidalgo,Veracruz,Mexico,,North,LATAM
702,Colmar,Alsace,France,,Central,EU
703,Clichy-sous-Bois,Ile-de-France,France,,Central,EU
704,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,France,,Central,EU
705,Antipolo,Calabarzon,Philippines,,Southeast Asia,APAC
706,Creil,Picardy,France,,Central,EU
707,Curitiba,Parana,Brazil,,South,LATAM
708,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
709,Albury,New South Wales,Australia,,Oceania,APAC
710,Kutahya,Kutahya,Turkey,,EMEA,EMEA
711,Daqing,Heilongjiang,China,,North Asia,APAC
712,Waynesboro,Virginia,United States,22980.0,South,US
713,Rockhampton,Queensland,Australia,,Oceania,APAC
714,Accra,Greater Accra,Ghana,,Africa,Africa
715,Conselheiro Lafaiete,Minas Gerais,Brazil,,South,LATAM
716,Jiangdu,Jiangsu,China,,North Asia,APAC
717,Cochabamba,Cochabamba,Bolivia,,South,LATAM
718,Wolverhampton,England,United Kingdom,,North,EU
719,San Francisco,California,United States,94109.0,West,US
720,Mumbai,Maharashtra,India,,Central Asia,APAC
721,Caloundra,Queensland,Australia,,Oceania,APAC
722,Talcahuano,Biobio,Chile,,South,LATAM
723,Santiago,Santiago,Chile,,South,LATAM
724,Nairobi,Nairobi,Kenya,,Africa,Africa
725,Aurora,Illinois,United States,60505.0,Central,US
726,Houston,Texas,United States,77070.0,Central,US
727,New Plymouth,Taranaki,New Zealand,,Oceania,APAC
728,Sesto San Giovanni,Lombardy,Italy,,South,EU
729,Florence,Alabama,United States,35630.0,South,US
730,Tangshan,Hebei,China,,North Asia,APAC
731,Edmonton,Alberta,Canada,,Canada,Canada
732,Lismore,New South Wales,Australia,,Oceania,APAC
733,Sikasso,Sikasso,Mali,,Africa,Africa
734,Macapá,Amapá,Brazil,,South,LATAM
735,Nottingham,England,United Kingdom,,North,EU
736,Mandurah,Western Australia,Australia,,Oceania,APAC
737,Venice,Veneto,Italy,,South,EU
738,Dormagen,North Rhine-Westphalia,Germany,,Central,EU
739,Bilbao,Basque Country,Spain,,South,EU
740,Bagcilar,Istanbul,Turkey,,EMEA,EMEA
741,Bressuire,Poitou-Charentes,France,,Central,EU
742,Houilles,Ile-de-France,France,,Central,EU
743,Solapur,Maharashtra,India,,Central Asia,APAC
744,Capannori,Tuscany,Italy,,South,EU
745,Kawagoe,Saitama,Japan,,North Asia,APAC
746,Yangzhou,Jiangsu,China,,North Asia,APAC
747,Monterrey,Nuevo León,Mexico,,North,LATAM
748,Ann Arbor,Michigan,United States,48104.0,Central,US
749,Misratah,Misratah,Libya,,Africa,Africa
750,Tlalpan,Distrito Federal,Mexico,,North,LATAM
751,Matanzas,Matanzas,Cuba,,Caribbean,LATAM
752,Can Tho,T?nh C?n Th?,Vietnam,,Southeast Asia,APAC
753,Greenwood,Indiana,United States,46142.0,Central,US
754,Las Tunas,Las Tunas,Cuba,,Caribbean,LATAM
755,Phoenix,Arizona,United States,85023.0,West,US
756,San Diego,California,United States,92105.0,West,US
757,Villeneuve-le-Roi,Ile-de-France,France,,Central,EU
758,Vitrolles,Provence-Alpes-Côte d'Azur,France,,Central,EU
759,Tiruchchirappalli,Tamil Nadu,India,,Central Asia,APAC
760,Hengyang,Hunan,China,,North Asia,APAC
761,Hialeah,Florida,United States,33012.0,South,US
762,Marietta,Georgia,United States,30062.0,South,US
763,Ilopango,San Salvador,El Salvador,,Central,LATAM
764,Torbali,Izmir,Turkey,,EMEA,EMEA
765,Bhiwandi,Maharashtra,India,,Central Asia,APAC
766,Palmerston North,Manawatu-Wanganui,New Zealand,,Oceania,APAC
767,Kaifeng,Henan,China,,North Asia,APAC
768,Thornton,Colorado,United States,80229.0,West,US
769,Georgetown,Kentucky,United States,40324.0,South,US
770,Houston,Texas,United States,77041.0,Central,US
771,Villa Alemana,Valparaíso,Chile,,South,LATAM
772,Tlalnepantla,México,Mexico,,North,LATAM
773,São Gonçalo,Rio de Janeiro,Brazil,,South,LATAM
774,Richmond,Kentucky,United States,40475.0,South,US
775,Katowice,Silesia,Poland,,EMEA,EMEA
776,Carora,Lara,Venezuela,,South,LATAM
777,Orihuela,Valenciana,Spain,,South,EU
778,Tulsa,Oklahoma,United States,74133.0,Central,US
779,Fasa,Fars,Iran,,EMEA,EMEA
780,San Fernando,San Fernando,Trinidad and Tobago,,Caribbean,LATAM
781,Mainz,Rhineland-Palatinate,Germany,,Central,EU
782,Gronau,North Rhine-Westphalia,Germany,,Central,EU
783,Bengbu,Anhui,China,,North Asia,APAC
784,Dublin,Dublin,Ireland,,North,EU
785,Antibes,Provence-Alpes-Côte d'Azur,France,,Central,EU
786,Natal,Rio Grande do Norte,Brazil,,South,LATAM
787,Concarneau,Brittany,France,,Central,EU
788,Lakeland,Florida,United States,33801.0,South,US
789,Brentwood,California,United States,94513.0,West,US
790,Solingen,North Rhine-Westphalia,Germany,,Central,EU
791,Palmerston,Northern Territory,Australia,,Oceania,APAC
792,Marrakech,Marrakech-Tensift-El Haouz,Morocco,,Africa,Africa
793,Cologne,North Rhine-Westphalia,Germany,,Central,EU
794,Reading,England,United Kingdom,,North,EU
795,Xinshi,Hubei,China,,North Asia,APAC
796,Sofia,Sofiya-Grad,Bulgaria,,EMEA,EMEA
797,Kryvyy Rih,Dnipropetrovs'k,Ukraine,,EMEA,EMEA
798,Cachan,Ile-de-France,France,,Central,EU
799,Carlisle,England,United Kingdom,,North,EU
800,Pleasant Grove,Utah,United States,84062.0,West,US
801,Montenegro,Quindío,Colombia,,South,LATAM
802,Asheville,North Carolina,United States,28806.0,South,US
803,Ipoh,Perak,Malaysia,,Southeast Asia,APAC
804,Xiaogan,Hubei,China,,North Asia,APAC
805,Yuci,Shanxi,China,,North Asia,APAC
806,Makhachkala,Dagestan,Russia,,EMEA,EMEA
807,Gongzhuling,Jilin,China,,North Asia,APAC
808,Devonport,Tasmania,Australia,,Oceania,APAC
809,Bottrop,North Rhine-Westphalia,Germany,,Central,EU
810,Jember,Jawa Timur,Indonesia,,Southeast Asia,APAC
811,Shulan,Jilin,China,,North Asia,APAC
812,Ulm,Baden-Württemberg,Germany,,Central,EU
813,Sheffield,England,United Kingdom,,North,EU
814,Guelma,Guelma,Algeria,,Africa,Africa
815,Stockholm,Stockholm,Sweden,,North,EU
816,Liaocheng,Shandong,China,,North Asia,APAC
817,Innsbruck,Tyrol,Austria,,Central,EU
818,Shantou,Guangdong,China,,North Asia,APAC
819,Rockford,Illinois,United States,61107.0,Central,US
820,Panama City,Panama,Panama,,Central,LATAM
821,Cabo de Santo Agostinho,Pernambuco,Brazil,,South,LATAM
822,Castrop-Rauxel,North Rhine-Westphalia,Germany,,Central,EU
823,Saint-Germain-en-Laye,Ile-de-France,France,,Central,EU
824,Cuttack,Odisha,India,,Central Asia,APAC
825,Tilburg,North Brabant,Netherlands,,Central,EU
826,Parla,Madrid,Spain,,South,EU
827,Ludhiana,Punjab,India,,Central Asia,APAC
828,Xinzhou,Shanxi,China,,North Asia,APAC
829,Glendale,Arizona,United States,85301.0,West,US
830,La Rochelle,Poitou-Charentes,France,,Central,EU
831,Soledad,Atlántico,Colombia,,South,LATAM
832,Ramat Aviv,Tel Aviv,Israel,,EMEA,EMEA
833,Paulista,Pernambuco,Brazil,,South,LATAM
834,Wagga Wagga,New South Wales,Australia,,Oceania,APAC
835,Lunel,Languedoc-Roussillon,France,,Central,EU
836,Cajazeiras,Paraíba,Brazil,,South,LATAM
837,Laiyang,Shandong,China,,North Asia,APAC
838,Guyancourt,Ile-de-France,France,,Central,EU
839,Zamora,Castile and León,Spain,,South,EU
840,Dallas,Texas,United States,75081.0,Central,US
841,Lagos,Lagos,Nigeria,,Africa,Africa
842,Ninghai,Shandong,China,,North Asia,APAC
843,Bogor,Jawa Barat,Indonesia,,Southeast Asia,APAC
844,Nancy,Lorraine,France,,Central,EU
845,Bello,Antioquia,Colombia,,South,LATAM
846,Chimaltenango,Chimaltenango,Guatemala,,Central,LATAM
847,Toronto,Ontario,Canada,,Canada,Canada
848,El Prat de Llobregat,Catalonia,Spain,,South,EU
849,Pematangsiantar,Sumatera Utara,Indonesia,,Southeast Asia,APAC
850,Albacete,Castile-La Mancha,Spain,,South,EU
851,Santa Clara,Villa Clara,Cuba,,Caribbean,LATAM
852,Maringá,Parana,Brazil,,South,LATAM
853,Osorno,Los Lagos,Chile,,South,LATAM
854,Brindisi,Apulia,Italy,,South,EU
855,Doncaster,England,United Kingdom,,North,EU
856,Fremont,Nebraska,United States,68025.0,Central,US
857,Santa Catarina,Nuevo León,Mexico,,North,LATAM
858,Annaba,Annaba,Algeria,,Africa,Africa
859,Utrecht,Utrecht,Netherlands,,Central,EU
860,Nagasaki,Nagasaki,Japan,,North Asia,APAC
861,Albany,Western Australia,Australia,,Oceania,APAC
862,Las Pinas,National Capital,Philippines,,Southeast Asia,APAC
863,Westminster,California,United States,92683.0,West,US
864,Shah Alam,Selangor,Malaysia,,Southeast Asia,APAC
865,Birmingham,England,United Kingdom,,North,EU
866,Rach Gia,Kiên Giang,Vietnam,,Southeast Asia,APAC
867,Dongguan,Guangdong,China,,North Asia,APAC
868,Fontainebleau,Ile-de-France,France,,Central,EU
869,Santa Cruz de la Sierra,Santa Cruz,Bolivia,,South,LATAM
870,Donets'k,Donetsk,Ukraine,,EMEA,EMEA
871,Jacksonville,North Carolina,United States,28540.0,South,US
872,Cardiff,Wales,United Kingdom,,North,EU
873,Spokane,Washington,United States,99207.0,West,US
874,Villeurbanne,Rhône-Alpes,France,,Central,EU
875,Nicolás Romero,México,Mexico,,North,LATAM
876,Chililabombwe,Copperbelt,Zambia,,Africa,Africa
877,Baltimore,Maryland,United States,21215.0,East,US
878,Nanterre,Ile-de-France,France,,Central,EU
879,Shihezi,Xinjiang Uygur,China,,North Asia,APAC
880,Givors,Rhône-Alpes,France,,Central,EU
881,Carrefour,Ouest,Haiti,,Caribbean,LATAM
882,Brasov,Brasov,Romania,,EMEA,EMEA
883,Vichy,Auvergne,France,,Central,EU
884,Kure,Hiroshima,Japan,,North Asia,APAC
885,Derby,England,United Kingdom,,North,EU
886,Arnhem,Gelderland,Netherlands,,Central,EU
887,Aprilia,Lazio,Italy,,South,EU
888,Waitakere,Auckland,New Zealand,,Oceania,APAC
889,Fargo,North Dakota,United States,58103.0,Central,US
890,Aurora,Colorado,United States,80013.0,West,US
891,Hanoi,Th? Dô Hà N?i,Vietnam,,Southeast Asia,APAC
892,Genk,Limburg,Belgium,,Central,EU
893,Castanhal,Pará,Brazil,,South,LATAM
894,La Spezia,Liguria,Italy,,South,EU
895,Jiangyan,Jiangsu,China,,North Asia,APAC
896,Wilmington,Delaware,United States,19805.0,East,US
897,Fairfield,Connecticut,United States,6824.0,East,US
898,Littlehampton,England,United Kingdom,,North,EU
899,Padang,Sumatera Barat,Indonesia,,Southeast Asia,APAC
900,Yunyang,Henan,China,,North Asia,APAC
901,Fatehpur,Rajasthan,India,,Central Asia,APAC
902,Changshu,Jiangsu,China,,North Asia,APAC
903,Quevedo,Los Rios,Ecuador,,South,LATAM
904,Changzhou,Jiangsu,China,,North Asia,APAC
905,Sakaka,Al Jawf,Saudi Arabia,,EMEA,EMEA
906,Los Angeles,California,United States,90036.0,West,US
907,Saint-Dizier,Champagne-Ardenne,France,,Central,EU
908,Stourbridge,England,United Kingdom,,North,EU
909,Presidente Dutra,Maranhão,Brazil,,South,LATAM
910,El Paso,Texas,United States,79907.0,Central,US
911,Bognor Regis,England,United Kingdom,,North,EU
912,Xuzhou,Jiangsu,China,,North Asia,APAC
913,Ninghai,Zhejiang,China,,North Asia,APAC
914,Bridgetown,Saint Michael,Barbados,,Caribbean,LATAM
915,Fort Lauderdale,Florida,United States,33311.0,South,US
916,Beauvais,Picardy,France,,Central,EU
917,South Shields,England,United Kingdom,,North,EU
918,Manchester,Connecticut,United States,6040.0,East,US
919,Nuevo Laredo,Tamaulipas,Mexico,,North,LATAM
920,Kano,Kano,Nigeria,,Africa,Africa
921,Dewas,Madhya Pradesh,India,,Central Asia,APAC
922,Puertollano,Castile-La Mancha,Spain,,South,EU
923,Lawrence,Massachusetts,United States,1841.0,East,US
924,Bonn,North Rhine-Westphalia,Germany,,Central,EU
925,Danville,California,United States,94526.0,West,US
926,Arles,Provence-Alpes-Côte d'Azur,France,,Central,EU
927,Murcia,Murcia,Spain,,South,EU
928,Liverpool,England,United Kingdom,,North,EU
929,Fes,Fès-Boulemane,Morocco,,Africa,Africa
930,Farnborough,England,United Kingdom,,North,EU
931,Suining,Sichuan,China,,North Asia,APAC
932,Herne,North Rhine-Westphalia,Germany,,Central,EU
933,Ciego de Ávila,Ciego de Ávila,Cuba,,Caribbean,LATAM
934,Arkhangelsk,Arkhangel'sk,Russia,,EMEA,EMEA
935,Ljubljana,Ljubljana,Slovenia,,EMEA,EMEA
936,Marion,Ohio,United States,43302.0,East,US
