order_details_id,order_id,product_id,quantity,sales,discount,profit,shipping_cost
333,IN-2014-27947,OFF-AP-10000136,10,4135.641,0.17,847.041,348.08
334,MX-2011-158204,FUR-BO-10000567,8,2325.28,0.0,511.52,347.82
335,IN-2014-56206,FUR-BO-10001471,14,5486.67,0.1,2316.51,346.6
336,IT-2011-3316894,OFF-ST-10001758,8,1523.664,0.1,-50.976,345.81
337,IT-2014-2819680,TEC-PH-10004505,3,1625.2425,0.15,-76.5675,345.78
338,US-2013-138408,TEC-AC-10003870,4,1319.96,0.0,527.984,345.77
339,ES-2014-2179863,OFF-ST-10004191,4,734.94,0.1,130.62,344.98
340,US-2014-110576,FUR-TA-10004154,12,2065.32,0.4,-619.596,344.98
341,RO-2012-8470,FUR-OFF-10001224,8,1391.52,0.0,69.36,344.5
342,CA-2012-111514,FUR-BO-10002545,7,1552.831,0.15,200.9546,343.97
343,MX-2012-157987,OFF-AP-10004913,7,2461.06,0.0,566.02,343.81
344,US-2014-105935,TEC-PH-10001459,7,2939.93,0.0,764.3818,343.25
345,CA-2011-139892,TEC-MA-10000822,8,8159.952,0.4,-1359.992,342.11
346,IN-2012-45825,TEC-MA-10002392,7,1226.19,0.0,612.99,340.09
347,ID-2013-58642,FUR-TA-10003222,5,1809.255,0.3,-258.495,339.47
348,ID-2012-65411,TEC-AC-10000639,8,1863.0,0.1,393.24,339.06
349,CA-2011-144624,TEC-PH-10002885,7,4548.81,0.0,1228.1787,338.56
350,ES-2014-4032097,OFF-ST-10002900,7,1244.187,0.1,-13.923,338.33
351,ES-2012-4108483,FUR-TA-10003354,4,2364.102,0.35,-218.298,338.1
352,ES-2013-5810502,TEC-CO-10003800,6,1946.313,0.15,114.453,337.93
353,CA-2014-138149,OFF-BI-10003091,5,895.92,0.2,302.373,337.16
354,IT-2012-3796476,OFF-AP-10001527,9,2283.714,0.1,-0.216,337.07
355,CG-2012-8310,TEC-SAM-10004940,4,2549.76,0.0,1172.88,336.65
356,IN-2014-39735,TEC-CO-10003777,14,3299.562,0.1,366.282,336.02
357,ES-2012-4272278,OFF-AP-10001169,9,2489.4,0.0,273.78,335.95
358,CA-2013-107104,FUR-BO-10002213,8,3406.664,0.15,160.3136,335.64
359,CA-2012-156104,TEC-CO-10002095,2,999.98,0.0,449.991,334.26
360,ES-2014-4856325,FUR-BO-10000120,9,1189.242,0.1,250.992,334.23
361,CA-2014-145219,TEC-CO-10001449,6,2879.952,0.2,1007.9832,334.15
362,MX-2014-120026,FUR-CH-10002033,4,1269.6,0.0,355.44,333.15
363,ID-2013-12295,TEC-PH-10002991,11,3499.155,0.5,-3009.435,333.1
364,ID-2013-10636,FUR-TA-10000989,5,2993.025,0.3,726.825,333.06
365,ES-2014-5554891,TEC-CO-10004567,3,815.949,0.15,287.919,333.02
366,ES-2012-5464624,TEC-MA-10004609,4,1245.0,0.0,161.76,332.96
367,IN-2014-59426,TEC-CO-10003448,8,1027.728,0.1,182.688,332.2
368,IN-2014-59202,TEC-CO-10003496,5,1703.025,0.1,737.925,332.14
369,IN-2014-44257,OFF-ST-10003150,11,1803.0837,0.17,-130.3863,332.13
370,ES-2014-3860822,FUR-BO-10004947,5,676.485,0.1,195.285,330.51
371,IN-2011-23530,FUR-CH-10004694,7,969.36,0.0,348.81,330.01
372,ES-2014-5991471,FUR-BO-10000490,5,1637.01,0.1,90.81,329.73
373,MX-2014-127656,TEC-CO-10001818,7,1655.96144,0.002,13.20144,329.58
374,MX-2013-154886,FUR-CH-10004669,4,976.96,0.2,232.0,328.66
375,IN-2013-36963,FUR-BO-10001196,2,731.34,0.0,175.5,328.35
376,GH-2014-6410,OFF-KIT-10001380,4,1239.0,0.0,0.0,327.94
377,ID-2014-41597,FUR-CH-10003616,5,1680.606,0.27,368.256,327.81
378,IN-2014-47449,FUR-BO-10000288,5,2190.75,0.0,65.7,327.55
379,ES-2014-4622860,TEC-MA-10000753,4,935.172,0.1,114.252,327.11
380,ES-2014-2538638,OFF-ST-10000624,8,1026.96,0.0,441.36,326.35
381,IN-2014-32084,TEC-PH-10001457,4,2550.0,0.0,280.44,326.32
382,ES-2012-3954494,TEC-CO-10000556,4,1224.714,0.15,-129.726,326.27
383,ID-2012-79551,TEC-PH-10002601,5,2667.537,0.17,-417.813,326.27
384,ES-2013-2757712,TEC-PH-10002759,4,2605.92,0.0,1042.32,326.05
385,IR-2013-1770,OFF-ROG-10001735,14,2962.68,0.0,207.06,325.93
386,IN-2014-13597,FUR-TA-10002256,5,2664.0,0.0,905.7,325.54
387,ES-2012-5967582,TEC-CO-10001413,4,1513.56,0.0,741.6,325.45
388,ES-2013-1215823,FUR-BO-10003103,3,1233.63,0.0,234.36,325.32
389,UP-2011-5440,FUR-LES-10002026,1,855.15,0.0,384.81,325.04
390,IT-2011-1646767,TEC-MA-10001777,4,956.34,0.1,-95.7,324.98
391,CA-2011-122931,OFF-ST-10004459,6,1801.632,0.2,-337.806,324.93
392,ES-2011-3805636,FUR-CH-10004462,5,1838.52,0.2,160.77,324.09
393,IN-2011-40155,TEC-PH-10000499,7,4498.83,0.0,674.73,323.75
394,ES-2014-5084020,TEC-PH-10002759,8,1824.144,0.65,-1303.056,321.54
395,MX-2014-108532,FUR-BO-10002580,8,2344.0,0.0,46.88,321.42
396,IN-2014-74847,TEC-PH-10004618,14,2043.72,0.0,756.0,321.36
397,MZ-2014-140,OFF-ROG-10001101,14,856.8,0.0,265.44,321.23
398,US-2014-154487,OFF-AP-10002252,7,2509.36,0.0,426.58,320.96
399,IN-2012-72964,FUR-CH-10000660,2,819.936,0.1,191.316,320.92
400,MX-2011-146584,FUR-TA-10001285,6,2797.248,0.2,-0.072,320.38
401,MX-2012-144848,OFF-ST-10003741,11,1455.08,0.0,261.8,320.29
402,ID-2014-27163,FUR-BO-10003046,6,2189.0898,0.07,541.3698,320.28
403,IN-2012-26274,FUR-TA-10001116,6,5451.3,0.0,327.06,320.27
404,IR-2012-660,TEC-MOT-10002272,2,1291.08,0.0,296.94,319.58
405,IN-2011-44901,TEC-CO-10004997,4,1526.52,0.0,732.72,319.53
406,CA-2014-152975,TEC-PH-10004586,3,1079.85,0.0,323.955,319.04
407,MX-2013-123463,FUR-CH-10002780,6,1869.72,0.0,205.56,318.17
408,MX-2013-165064,FUR-BO-10004558,7,1815.24,0.0,471.94,318.08
409,IN-2014-48261,TEC-CO-10002376,3,959.76,0.0,460.62,317.81
410,MX-2014-126711,TEC-PH-10003457,7,3045.84,0.0,1035.58,317.17
411,MX-2013-141474,TEC-PH-10000106,5,2125.0,0.0,297.5,316.76
412,CM-2012-6440,TEC-MEM-10002005,4,976.08,0.0,292.8,316.66
413,IN-2013-20177,TEC-CO-10003342,4,1266.36,0.0,265.92,316.59
414,CA-2014-141733,FUR-CH-10004086,5,1458.65,0.0,423.0085,315.73
415,ZA-2011-8980,FUR-BEV-10004919,4,2134.44,0.0,682.92,315.57
416,ES-2012-2183106,TEC-CO-10003342,14,4748.436,0.1,844.116,315.29
417,SF-2013-9730,TEC-OKI-10001385,6,1867.5,0.0,242.64,314.81
418,IN-2011-74490,FUR-CH-10003009,6,1001.7,0.0,250.38,314.7
419,CA-2012-102281,FUR-BO-10002613,4,899.136,0.2,112.392,314.38
420,CA-2014-120138,OFF-BI-10004519,5,663.92,0.2,207.475,314.27
421,IN-2014-10979,OFF-AP-10001931,8,4306.32,0.0,1722.48,314.15
422,IN-2013-72740,OFF-AP-10001305,3,899.55,0.0,323.82,313.71
423,IN-2013-15277,TEC-CO-10002150,4,763.92,0.0,381.96,313.66
424,IT-2012-2619984,TEC-PH-10004823,4,2544.24,0.0,1093.92,313.58
425,ID-2012-81056,FUR-CH-10000051,4,1136.664,0.4,-189.456,313.52
426,IN-2014-27303,FUR-CH-10000602,5,2301.0,0.0,91.95,313.45
427,CG-2012-6760,TEC-CIS-10002259,6,3908.88,0.0,1563.48,313.31
428,CA-2013-114489,FUR-CH-10000454,8,1951.84,0.0,585.552,312.22
429,CA-2014-160885,TEC-PH-10001795,4,2479.96,0.0,743.988,312.14
430,ID-2013-69345,OFF-AP-10001824,4,2249.16,0.0,224.88,311.14
431,MX-2012-122756,OFF-AP-10002681,7,2528.26,0.0,176.96,310.75
432,ES-2014-4107155,FUR-TA-10003268,5,1461.135,0.35,202.185,310.17
433,MX-2013-147844,TEC-PH-10003457,7,3045.84,0.0,1035.58,309.75
434,CA-2011-116246,FUR-CH-10002024,6,3785.292,0.1,420.588,309.69
435,CA-2014-143686,TEC-AC-10001838,7,1399.93,0.0,601.9699,309.52
436,ID-2014-27765,FUR-BO-10002204,8,2152.956,0.35,198.636,309.11
437,ES-2013-5135305,TEC-AC-10004571,5,1244.1,0.0,447.75,309.0
438,MX-2011-131478,FUR-CH-10004095,9,2226.816,0.2,500.976,308.66
439,IN-2014-57837,FUR-BO-10001212,4,1586.412,0.1,17.532,307.98
440,CA-2013-133711,TEC-MA-10000010,8,3040.0,0.0,1459.2,307.85
441,IZ-2014-7800,OFF-KIT-10003683,6,3425.4,0.0,1233.0,307.83
442,ES-2014-1107818,OFF-AP-10004512,2,1136.94,0.0,568.44,307.43
443,ID-2013-60896,FUR-BO-10000980,2,677.6352,0.07,211.2552,307.25
444,IR-2014-890,FUR-BUS-10004644,2,731.34,0.0,80.4,305.98
445,CA-2011-163223,TEC-PH-10000730,7,3499.93,0.0,909.9818,305.29
446,IN-2014-16887,TEC-CO-10002040,4,1272.72,0.0,534.48,305.27
447,ES-2013-1525878,OFF-AP-10002321,6,1856.34,0.0,909.54,305.25
448,ES-2014-3691479,TEC-PH-10000493,4,2295.0,0.1,459.0,305.2
449,ES-2012-3533091,TEC-PH-10001396,3,1622.1825,0.15,324.3825,305.16
450,IN-2013-72390,TEC-PH-10000896,7,1063.44,0.0,361.41,304.95
451,HU-2014-960,TEC-MEM-10002202,14,3449.88,0.0,275.94,304.75
452,US-2012-110436,FUR-BO-10001356,3,585.456,0.2,-0.024,304.53
453,LI-2014-5380,TEC-SHA-10001231,4,1429.44,0.0,471.6,304.5
454,SF-2013-8920,FUR-HON-10001960,2,1057.8,0.0,158.64,304.36
455,IN-2013-36963,FUR-BO-10000980,3,1092.96,0.0,393.39,304.16
456,MX-2014-117051,FUR-TA-10002966,5,1483.0,0.0,741.5,303.65
457,MX-2014-133830,OFF-AP-10002252,5,1792.4,0.0,304.7,303.63
458,ES-2014-3540255,FUR-BO-10001943,7,2455.677,0.1,-191.163,303.59
459,GG-2012-8530,TEC-BRO-10004802,6,1900.44,0.0,417.96,303.45
460,IN-2013-60546,TEC-PH-10001751,7,3712.59,0.17,849.87,302.99
461,IN-2012-44278,TEC-CO-10003102,9,2372.22,0.0,0.0,302.82
462,IN-2011-35178,TEC-PH-10003713,9,5725.35,0.0,1602.99,302.61
463,ES-2014-2421154,FUR-BO-10000967,7,2553.18,0.0,842.52,302.55
464,MX-2014-123512,OFF-AP-10002317,6,2003.52,0.0,861.48,302.48
465,PL-2014-9210,TEC-SHA-10000971,4,1188.36,0.0,95.04,302.14
466,IN-2011-43375,TEC-PH-10004664,5,2875.095,0.1,511.095,302.01
467,IT-2013-4559122,FUR-CH-10000546,5,2380.5,0.0,952.2,301.73
468,AL-2011-7440,TEC-STA-10002497,10,1619.1,0.0,258.9,301.73
469,ID-2012-39903,OFF-AP-10004964,6,2821.7178,0.17,339.8778,301.26
470,ID-2012-48639,TEC-CO-10001895,9,2991.1032,0.07,-128.7468,300.6
471,IN-2013-42864,OFF-AP-10002573,4,1798.6764,0.17,86.6364,300.5
472,RS-2013-7430,TEC-APP-10000308,4,2544.84,0.0,712.44,299.4
473,IN-2013-41975,FUR-CH-10002061,2,951.72,0.0,228.36,299.12
474,IN-2014-78725,TEC-PH-10001670,4,2575.92,0.0,978.84,298.83
475,ES-2014-4089082,OFF-AP-10001623,3,1699.83,0.0,84.96,298.77
476,IN-2013-11938,FUR-BO-10001255,8,2634.552,0.1,116.952,298.63
477,IN-2013-34170,FUR-BO-10002990,11,3707.352,0.07,1554.432,298.44
478,IN-2014-53427,FUR-TA-10004711,5,4298.85,0.0,300.9,297.81
479,IN-2014-41786,OFF-AP-10002793,6,3417.48,0.0,854.28,297.2
480,ES-2012-1691714,OFF-AP-10000584,4,2080.32,0.0,561.6,296.98
481,IN-2011-51740,TEC-PH-10000720,5,840.6,0.0,319.35,296.68
482,CA-2013-107783,OFF-BI-10000545,6,1369.764,0.7,-913.176,296.1
483,CD-2013-4900,OFF-SME-10000538,10,1288.8,0.0,90.0,296.08
484,IN-2012-63787,FUR-BO-10002736,5,660.69,0.1,44.04,296.01
485,MW-2014-7130,OFF-CUI-10000682,6,3234.24,0.0,970.2,295.74
486,MX-2013-147690,TEC-PH-10002672,5,2171.3,0.0,390.8,294.97
487,IN-2014-34317,TEC-AC-10002244,9,2074.734,0.1,276.534,294.73
488,MX-2014-127005,TEC-PH-10000018,2,849.8,0.0,195.44,294.57
489,IN-2013-26519,FUR-BO-10004852,3,1177.173,0.1,353.133,294.55
490,CA-2013-1260,TEC-HEW-10003829,6,2270.34,0.0,1112.4,294.25
491,CA-2014-123967,FUR-TA-10003954,9,2665.62,0.0,239.9058,294.17
492,IN-2013-57914,TEC-PH-10000303,9,2863.08,0.5,-458.19,293.78
493,ES-2014-2598901,OFF-AP-10001593,5,1253.07,0.1,236.67,293.46
494,IR-2012-1470,OFF-BRE-10001107,6,3369.24,0.0,606.42,293.12
495,WA-2014-7260,TEC-MEM-10002005,6,1464.12,0.0,439.2,293.07
496,IT-2012-2093927,FUR-BO-10002708,7,1273.125,0.5,-993.195,291.93
497,CA-2014-113418,TEC-MA-10002428,11,1704.89,0.0,767.2005,291.68
498,MX-2014-167325,TEC-CO-10003655,5,1258.7774,0.002,375.7774,291.63
499,IN-2014-68057,FUR-CH-10001271,7,2584.008,0.2,290.598,291.06
500,IN-2013-16999,TEC-CO-10000447,6,1482.39,0.35,68.31,290.69
501,MX-2014-139164,TEC-PH-10000018,3,1274.7,0.0,293.16,290.52
502,CA-2011-145387,FUR-CH-10002320,5,1604.9,0.0,481.47,289.82
503,MX-2012-131758,FUR-CH-10001332,9,2818.08,0.0,225.36,289.52
504,ID-2014-74238,FUR-CH-10002573,3,1046.25,0.25,-111.6,289.32
505,IN-2012-27583,TEC-PH-10001699,5,3187.2,0.0,541.8,289.17
506,IN-2012-56073,FUR-CH-10000660,10,4099.68,0.1,956.58,288.98
507,IN-2012-37698,OFF-ST-10000704,5,703.35,0.0,260.1,288.75
508,IN-2014-25063,TEC-CO-10003354,8,2293.488,0.1,509.568,288.63
509,ES-2012-5420110,TEC-MA-10002918,9,1238.6115,0.15,14.4315,288.47
510,MX-2014-169313,FUR-CH-10001588,7,1715.056,0.2,300.076,288.1
511,CA-2014-158729,OFF-SU-10002881,2,1665.62,0.0,33.3124,287.77
512,IN-2014-80286,FUR-CH-10000051,6,2841.66,0.0,852.48,287.24
513,IT-2013-3695467,OFF-AP-10001623,12,3399.66,0.5,-3059.82,286.87
514,IN-2012-75904,TEC-MA-10001752,6,1607.76,0.0,482.22,286.74
515,IN-2013-71333,TEC-PH-10004006,5,840.15,0.0,260.4,286.67
516,IN-2013-25560,FUR-BO-10000035,3,1236.33,0.0,519.21,286.57
517,IN-2014-25847,OFF-AP-10003275,8,2488.56,0.0,348.24,286.53
518,MX-2011-125045,OFF-AP-10003561,7,1124.256,0.2,252.896,286.46
519,CA-2013-128818,TEC-MA-10000488,5,3999.95,0.0,1159.9855,286.44
520,US-2014-168046,FUR-TA-10004154,3,726.72,0.2,-18.18,286.37
521,US-2012-100377,TEC-CO-10001046,5,2799.96,0.2,874.9875,286.3
522,MA-2013-1850,TEC-STA-10003330,6,1519.92,0.0,653.4,286.2
523,RS-2011-3350,TEC-CAN-10000932,4,1279.32,0.0,319.8,286.19
524,IN-2014-35983,FUR-CH-10000994,5,723.3,0.0,122.85,286.01
525,IR-2011-7220,TEC-MOT-10003348,1,642.69,0.0,244.2,285.83
526,IN-2012-50207,FUR-BO-10003783,8,2619.0,0.1,232.68,285.65
527,ID-2012-17601,OFF-AP-10001329,6,1704.87,0.5,-1023.03,285.61
528,ES-2012-2224678,TEC-CO-10004563,7,1715.91,0.0,583.38,285.12
529,IN-2012-50788,TEC-PH-10001751,2,1278.0,0.0,460.08,284.81
530,MO-2013-60,OFF-HOO-10001783,4,1234.56,0.0,246.84,284.7
531,ES-2011-5752766,OFF-AP-10003558,8,4195.2,0.0,839.04,284.51
532,IT-2012-5541212,FUR-BO-10000170,5,1765.395,0.1,-98.205,284.19
533,MX-2013-148453,FUR-TA-10002101,3,1480.368,0.2,333.048,283.93
534,MX-2012-153157,TEC-PH-10000419,7,2968.98,0.0,89.04,283.69
535,ID-2011-66475,FUR-TA-10001494,7,2301.138,0.3,-953.442,283.36
536,ES-2014-5295631,FUR-BO-10001165,3,1100.52,0.0,352.08,283.25
537,IN-2011-76758,TEC-CO-10000562,7,2518.95,0.0,553.98,283.09
538,ES-2014-1015287,FUR-BO-10003697,5,996.3,0.0,119.55,282.58
539,CA-2014-136308,TEC-MA-10000488,3,1919.976,0.2,215.9973,282.43
540,AU-2011-0,FUR-HON-10003871,1,922.95,0.0,341.49,282.09
541,ES-2013-2003988,FUR-BO-10003103,5,1850.445,0.1,184.995,281.82
542,MX-2014-113845,FUR-BO-10001946,6,664.56,0.0,6.6,281.74
543,ES-2014-1356130,TEC-AC-10004849,6,1547.1,0.0,340.2,280.54
544,IN-2014-34632,OFF-AP-10003621,5,2190.951,0.17,316.701,280.47
545,MX-2012-111178,OFF-AP-10001106,9,3242.88,0.0,324.18,279.53
546,MO-2012-100,TEC-SAM-10004785,4,2544.6,0.0,1246.8,279.11
547,UP-2013-910,TEC-CIS-10002344,4,2605.56,0.0,573.12,278.98
548,IT-2013-2494403,OFF-ST-10004267,11,1271.457,0.1,-127.413,278.75
549,CA-2013-162236,FUR-TA-10002533,10,876.3,0.4,-292.1,278.5
550,SA-2011-1830,TEC-STA-10003386,4,1207.56,0.0,0.0,278.34
551,IN-2012-44068,FUR-BO-10004043,5,2051.1,0.0,40.95,278.13
552,MX-2013-137330,TEC-PH-10001712,6,2544.24,0.0,992.16,277.93
553,CA-2011-108609,FUR-TA-10003954,8,1421.664,0.4,-734.5264,277.66
554,ES-2014-1393638,FUR-BO-10000259,3,1314.45,0.0,341.73,277.29
555,CA-2011-164973,TEC-MA-10002927,2,3991.98,0.0,1995.99,276.89
556,MX-2013-105585,FUR-TA-10004801,2,980.32,0.2,110.28,276.71
557,CA-2011-116666,TEC-CO-10001449,5,1799.97,0.4,239.996,276.7
558,IN-2011-33183,FUR-BO-10004771,6,2470.5,0.0,518.76,276.29
559,CA-2013-139997,TEC-CO-10000971,5,1499.95,0.0,449.985,276.23
560,IN-2012-83471,FUR-BO-10001370,2,877.02,0.0,105.24,275.91
561,US-2012-126214,FUR-TA-10003748,13,1618.37,0.0,356.0414,275.6
562,IN-2012-80391,TEC-CO-10002122,6,1917.36,0.0,747.72,275.57
563,IN-2011-19330,TEC-MA-10002468,7,2173.5,0.0,260.82,275.52
564,CA-2013-147256,OFF-AP-10003057,7,1927.59,0.0,751.7601,274.82
565,CA-2012-8790,OFF-BRE-10002706,6,1799.1,0.0,593.64,274.75
566,IT-2011-4752666,FUR-BO-10004388,5,1814.25,0.0,653.1,274.63
567,ES-2012-2287053,OFF-AP-10004201,5,1293.675,0.5,-776.325,274.58
568,ES-2014-4472745,OFF-AP-10004511,5,2477.55,0.0,1040.55,273.88
569,CA-2013-155845,TEC-AC-10004145,7,1399.944,0.2,52.4979,273.79
570,IN-2012-53420,TEC-CO-10004961,2,723.3,0.0,332.7,273.63
571,ES-2014-5474746,TEC-CO-10004089,8,2097.12,0.0,188.64,273.57
572,CA-2013-110492,OFF-ST-10003716,6,1350.12,0.0,175.5156,273.44
573,IN-2014-58460,OFF-AP-10000675,6,3242.88,0.0,421.56,271.59
574,US-2014-102890,FUR-TA-10000577,5,1044.63,0.4,-295.9785,271.32
575,CA-2014-141789,OFF-BI-10001359,2,1793.98,0.0,843.1706,271.12
576,IT-2014-2185471,FUR-BO-10003559,4,597.36,0.0,226.92,271.01
577,UP-2013-1070,OFF-HAM-10004896,14,3955.14,0.0,1383.9,270.65
578,IN-2014-79544,FUR-BO-10004842,6,796.824,0.07,231.264,270.56
579,ES-2014-3535439,TEC-AC-10003506,9,2305.26,0.0,922.05,270.26
580,MX-2011-134705,FUR-TA-10003926,10,2833.76,0.2,35.36,269.94
581,IN-2011-10055,OFF-AP-10003598,4,2077.32,0.0,581.64,269.89
582,MX-2014-157077,FUR-BO-10002300,7,1916.88,0.0,939.26,269.76
583,MX-2014-124744,FUR-BO-10004472,5,1212.5,0.0,606.2,269.53
584,CA-2014-122490,FUR-CH-10001215,6,2404.704,0.2,150.294,269.03
585,ES-2013-1706935,TEC-PH-10001066,3,1622.565,0.15,133.605,268.19
586,IN-2014-81154,TEC-CO-10000847,6,856.44,0.0,222.66,268.13
587,US-2013-126452,FUR-TA-10003569,9,2887.056,0.2,180.441,268.1
588,IT-2014-3335279,FUR-BO-10002812,9,1361.043,0.1,196.533,268.04
589,IN-2014-78186,TEC-CO-10002035,9,3391.74,0.0,271.08,267.93
590,MX-2013-101077,TEC-PH-10002815,7,2375.296,0.2,-207.844,267.78
591,SF-2012-9340,FUR-SAU-10001776,6,889.02,0.0,320.04,267.64
592,RS-2011-7040,FUR-CHR-10002686,4,1782.48,0.0,873.36,266.4
593,ES-2012-5708011,TEC-CO-10000660,3,667.7685,0.15,274.9185,266.02
594,ID-2014-42262,TEC-CO-10004170,5,1612.845,0.1,394.245,266.0
595,IT-2013-4354136,OFF-ST-10001478,7,845.208,0.1,-9.492,265.85
596,IN-2012-29130,OFF-AP-10003275,9,2799.63,0.0,391.77,265.46
597,IN-2013-47071,OFF-AP-10003275,6,1549.1286,0.17,-56.1114,265.14
598,MX-2012-132038,TEC-PH-10004074,4,1696.4,0.0,67.84,264.89
599,MX-2012-167892,OFF-AP-10004031,5,935.5,0.0,168.3,264.43
600,ES-2013-4477075,TEC-MA-10004535,9,2036.8125,0.15,359.3025,263.82
601,ES-2012-5168556,TEC-AC-10001566,4,980.52,0.0,176.4,263.71
602,ES-2013-4100927,TEC-CO-10002174,8,1654.644,0.15,681.204,263.47
603,CA-2014-131254,OFF-BI-10003527,6,1525.188,0.8,-2287.782,263.47
604,ID-2014-29032,FUR-CH-10003232,6,2063.7684,0.27,141.1884,263.01
605,MO-2013-60,TEC-CIS-10001938,8,1457.28,0.0,568.32,262.66
606,IN-2011-33183,TEC-CO-10003901,7,1693.23,0.0,829.5,262.52
607,US-2014-167402,OFF-SU-10002881,5,4164.05,0.0,83.281,262.42
608,MX-2013-140382,FUR-TA-10001229,6,1411.2,0.2,405.72,262.11
609,IT-2011-3410434,OFF-AP-10001623,4,2039.796,0.1,-113.364,262.11
610,IN-2012-51810,TEC-PH-10001457,9,5737.5,0.0,630.99,261.87
611,IN-2012-76408,TEC-CO-10002283,7,1641.087,0.1,473.907,261.52
612,MX-2011-115686,FUR-BO-10000728,5,1380.9,0.0,303.7,261.26
613,IN-2011-17594,TEC-PH-10001751,3,1917.0,0.0,690.12,261.08
614,IN-2013-85662,FUR-BO-10001309,2,823.5,0.0,172.92,260.6
615,CA-2013-168354,FUR-CH-10004675,4,872.32,0.0,244.2496,260.38
616,IN-2013-42269,TEC-PH-10000030,5,3180.75,0.0,1081.35,260.29
617,ES-2013-5114628,TEC-MA-10004609,11,2910.1875,0.15,-68.7225,259.97
618,CA-2011-126683,FUR-TA-10002958,9,2348.82,0.0,399.2994,259.81
619,CA-2014-167752,OFF-AP-10002945,8,1924.16,0.2,312.676,259.62
620,IN-2013-52552,TEC-PH-10003891,5,910.35,0.0,391.35,259.57
621,ES-2014-2648154,FUR-TA-10002786,2,856.68,0.0,274.08,259.34
622,MX-2013-115742,FUR-CH-10000843,7,1731.072,0.2,-238.028,259.25
623,IT-2013-1659438,TEC-PH-10003513,12,1330.992,0.1,-103.608,259.12
624,CA-2011-167199,FUR-CH-10004063,9,2573.82,0.0,746.4078,258.99
625,MX-2014-107181,TEC-AC-10000203,14,1914.08,0.2,669.76,258.96
626,MX-2014-124002,TEC-PH-10000419,8,3393.12,0.0,101.76,258.84
627,US-2014-165456,FUR-CH-10003981,6,1079.316,0.3,-15.4188,258.42
628,IN-2014-25091,TEC-CO-10004961,4,1446.6,0.0,665.4,258.02
629,IN-2011-24832,FUR-CH-10002250,7,3272.01,0.0,1537.83,257.63
630,ID-2013-71522,OFF-AP-10000487,7,3386.859,0.15,-597.681,257.24
631,IT-2011-2051710,TEC-PH-10003683,7,728.532,0.4,-133.728,257.16
632,IN-2012-60126,OFF-AP-10003500,9,2498.526,0.1,499.446,257.16
633,QA-2014-940,TEC-MOT-10000554,4,2575.92,0.0,772.68,256.87
634,ES-2012-2930191,FUR-BO-10000490,7,2546.46,0.0,381.78,256.7
635,IN-2013-50214,FUR-BO-10001749,7,2888.76,0.0,173.25,256.64
636,IN-2012-33288,TEC-AC-10003753,4,1031.4,0.0,185.64,256.26
637,ES-2014-2565448,TEC-PH-10000037,8,1237.44,0.0,74.16,255.92
638,CG-2014-4630,TEC-STA-10003447,4,1018.32,0.0,183.24,255.69
639,ES-2012-4765389,OFF-SU-10000076,13,600.6,0.0,131.82,255.57
640,ES-2013-2453999,FUR-BO-10004999,7,2756.943,0.1,1163.883,255.56
641,ID-2014-68183,OFF-AP-10003032,3,1534.869,0.1,-102.411,255.42
642,IN-2013-48324,TEC-CO-10003819,8,1781.136,0.07,-134.064,255.36
643,IN-2013-83191,TEC-PH-10002962,10,6439.8,0.0,2447.1,255.36
644,US-2012-158323,TEC-PH-10000808,8,1363.2,0.6,-1806.24,255.17
645,ES-2012-3552576,FUR-CH-10002585,7,3315.27,0.0,961.38,254.92
646,CA-2013-162355,FUR-BO-10004695,7,1266.86,0.0,291.3778,254.77
647,ES-2012-5359319,TEC-MA-10003557,8,2123.028,0.15,124.788,254.54
648,ES-2014-3182169,TEC-CO-10001191,7,2478.84,0.0,272.58,254.47
649,IN-2011-52209,OFF-AP-10003795,4,1894.536,0.1,505.176,254.37
650,CA-2013-106530,OFF-ST-10002011,3,1006.056,0.2,88.0299,254.13
651,US-2013-140158,TEC-CO-10001449,9,5399.91,0.0,2591.9568,254.03
652,IN-2012-14920,TEC-CO-10003102,5,1317.9,0.0,0.0,253.95
653,ES-2014-1972860,TEC-CO-10001839,7,1350.09,0.0,256.41,253.73
654,IN-2013-73608,TEC-MA-10002148,7,1839.18,0.0,238.98,253.5
655,CA-2013-129630,TEC-CO-10003763,5,2799.96,0.2,944.9865,253.33
656,ES-2013-1776729,TEC-PH-10004823,3,1908.18,0.0,820.44,253.26
657,MX-2014-116267,TEC-CO-10000137,5,1264.466,0.002,301.466,253.25
658,CA-2013-103982,OFF-SU-10000151,3,3930.072,0.2,-786.0144,253.2
659,ES-2012-4934238,TEC-PH-10004910,7,965.16,0.0,463.26,253.09
660,IT-2013-5930911,OFF-ST-10000288,4,748.116,0.1,282.516,253.03
661,ES-2012-2674466,FUR-BO-10004844,7,943.866,0.1,209.706,252.9
662,IN-2014-54708,FUR-BO-10001822,4,1447.44,0.0,43.32,252.36
663,ES-2013-5085939,TEC-AC-10003265,6,1552.5,0.0,62.1,252.17
664,CA-2011-163748,TEC-CO-10002095,5,1999.96,0.2,624.9875,252.11
665,CA-2014-121559,OFF-AP-10002945,8,2405.2,0.0,793.716,252.0
666,CA-2014-105214,FUR-CH-10000015,7,1212.96,0.2,90.972,251.88
667,MX-2013-109141,FUR-CH-10000885,3,919.26,0.0,266.58,251.57
668,MX-2013-100223,TEC-PH-10003457,7,3045.84,0.0,1035.58,251.05
